Name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats
"Honda City i VTEC V",2015,600000,28161,Petrol,Dealer,Manual,"First Owner","17.8 kmpl","1497 CC","117.3 bhp","145Nm@ 4600rpm",5
"Honda City i VTEC VX Option",2015,649000,39000,Petrol,Dealer,Manual,"First Owner","17.4 kmpl","1497 CC","117.3 bhp","145Nm@ 4600rpm",5
"Honda Jazz 1.2 S i VTEC",2015,480000,43000,Petrol,Dealer,Manual,"First Owner","18.7 kmpl","1199 CC","88.7 bhp","110Nm@ 4800rpm",5
"Honda Jazz 1.2 S i VTEC",2015,671000,48228,Petrol,Dealer,Manual,"First Owner","18.7 kmpl","1199 CC","88.7 bhp","110Nm@ 4800rpm",5
"Honda Jazz 1.2 SV i VTEC",2015,610000,30000,Petrol,Dealer,Manual,"First Owner","18.7 kmpl","1199 CC","88.7 bhp","110Nm@ 4800rpm",5
"Honda Jazz 1.2 SV i VTEC",2015,610000,30000,Petrol,Dealer,Manual,"First Owner","18.7 kmpl","1199 CC","88.7 bhp","110Nm@ 4800rpm",5
"Honda Jazz VX Diesel",2015,525000,63000,Diesel,Dealer,Manual,"First Owner","27.3 kmpl","1498 CC","98.6 bhp","200Nm@ 1750rpm",5
"Hyundai Creta 1.6 CRDi AT SX Plus",2015,875000,72000,Diesel,Dealer,Automatic,"First Owner","17.01 kmpl","1582 CC","126.2 bhp","259.9Nm@ 1900-2750rpm",5
"Hyundai Creta 1.6 CRDi SX",2015,850000,59235,Diesel,Dealer,Manual,"First Owner","19.67 kmpl","1582 CC","126.2 bhp","259.9Nm@ 1900-2750rpm",5
"Hyundai Creta 1.6 SX Automatic Diesel",2015,910000,40000,Diesel,Dealer,Automatic,"First Owner","17.6 kmpl","1582 CC","126.2 bhp","259.87NM@ 1500-3000rpm",5
"Hyundai Grand i10 Asta",2015,434999,40000,Petrol,Dealer,Manual,"First Owner","18.9 kmpl","1197 CC","82 bhp","114Nm@ 4000rpm",5
"Hyundai Grand i10 Asta",2015,484999,55380,Petrol,Dealer,Manual,"First Owner","18.9 kmpl","1197 CC","82 bhp","114Nm@ 4000rpm",5
"Hyundai Grand i10 AT Asta",2015,465000,63063,Petrol,Dealer,Automatic,"First Owner","18.9 kmpl","1197 CC","82 bhp","114Nm@ 4000rpm",5
"Hyundai Grand i10 AT Asta",2015,465000,63063,Petrol,Dealer,Automatic,"First Owner","18.9 kmpl","1197 CC","82 bhp","114Nm@ 4000rpm",5
"Hyundai Grand i10 AT Asta",2015,465000,63063,Petrol,Dealer,Automatic,"First Owner","18.9 kmpl","1197 CC","82 bhp","114Nm@ 4000rpm",5
"Hyundai Grand i10 AT Asta",2015,465000,63063,Petrol,Dealer,Automatic,"First Owner","18.9 kmpl","1197 CC","82 bhp","114Nm@ 4000rpm",5
"Hyundai Grand i10 Magna",2015,400000,39414,Petrol,Dealer,Manual,"First Owner","18.9 kmpl","1197 CC","81.86 bhp","113.75nm@ 4000rpm",5
"Hyundai i10 Magna 1.1L",2015,351000,45000,Petrol,Dealer,Manual,"Second Owner","19.81 kmpl","1086 CC","68.05 bhp","99.04Nm@ 4500rpm",5
"Hyundai i20 Asta 1.4 CRDi",2015,585000,72000,Diesel,Dealer,Manual,"First Owner","22.54 kmpl","1396 CC","88.73 bhp","219.7Nm@ 1500-2750rpm",5
"Hyundai i20 Asta Option 1.2",2015,495000,30000,Petrol,Dealer,Manual,"First Owner","18.6 kmpl","1197 CC","81.83 bhp","114.7Nm@ 4000rpm",5
"Hyundai i20 Asta Option 1.2",2015,495000,30000,Petrol,Dealer,Manual,"First Owner","18.6 kmpl","1197 CC","81.83 bhp","114.7Nm@ 4000rpm",5
"Hyundai Verna SX Opt",2015,540000,35000,Petrol,Dealer,Manual,"Second Owner","17.7 kmpl","1497 CC","113.42 bhp","144.15nm@ 4500rpm",5
"Hyundai Xcent 1.1 CRDi Base",2015,391000,55000,Diesel,Dealer,Manual,"First Owner","24.4 kmpl","1120 CC","71 bhp","180.4Nm@ 1750-2500rpm",5
"Jaguar XF Diesel",2015,2500000,13500,Diesel,Dealer,Automatic,"First Owner","14.74 kmpl","2993 CC","270.9 bhp","600Nm@ 2000rpm",5
"Mahindra Bolero B4",2015,445000,40200,Diesel,Dealer,Manual,"First Owner","21.0 kmpl","1498 CC","74.96 bhp","210nm@ 1600-2200rpm",7
"Mahindra Bolero B4",2015,445000,40200,Diesel,Dealer,Manual,"First Owner","21.0 kmpl","1498 CC","74.96 bhp","210nm@ 1600-2200rpm",7
"Mahindra Bolero B4",2015,445000,62000,Diesel,Dealer,Manual,"First Owner","21.0 kmpl","1498 CC","74.96 bhp","210nm@ 1600-2200rpm",7
"Mahindra Bolero B4",2015,445000,40200,Diesel,Dealer,Manual,"First Owner","21.0 kmpl","1498 CC","74.96 bhp","210nm@ 1600-2200rpm",7
"Mahindra Bolero B4",2015,445000,62000,Diesel,Dealer,Manual,"First Owner","21.0 kmpl","1498 CC","74.96 bhp","210nm@ 1600-2200rpm",7
"Mahindra XUV500 W10 2WD",2015,1225000,39000,Diesel,Dealer,Manual,"First Owner","16.0 kmpl","2179 CC","140 bhp","330Nm@ 1600-2800rpm",7
"Mahindra XUV500 W10 2WD",2015,1225000,39000,Diesel,Dealer,Manual,"First Owner","16.0 kmpl","2179 CC","140 bhp","330Nm@ 1600-2800rpm",7
"Maruti Alto 800 VXI BSIV",2015,265000,48000,Petrol,Dealer,Manual,"First Owner","24.7 kmpl","796 CC","47.3 bhp","69Nm@ 3500rpm",5
"Maruti Baleno Delta 1.2",2015,585000,33243,Petrol,Dealer,Manual,"First Owner","21.4 kmpl","1197 CC","83.1 bhp","115Nm@ 4000rpm",5
"Maruti Celerio VXI AT",2015,411000,23999,Petrol,Dealer,Automatic,"First Owner","23.1 kmpl","998 CC","67.04 bhp","90Nm@ 3500rpm",5
"Maruti Celerio ZXI",2015,400000,49907,Petrol,Dealer,Manual,"First Owner","21.63 kmpl","998 CC","67.04 bhp","90Nm@ 3500rpm",5
"Maruti Ciaz VDi Plus SHVS",2015,550000,50000,Diesel,Dealer,Manual,"Second Owner","28.09 kmpl","1248 CC","88.5 bhp","200Nm@ 1750rpm",5
"Maruti Ciaz ZDi",2015,535000,40000,Diesel,Dealer,Manual,"First Owner","26.21 kmpl","1248 CC","88.5 bhp","200Nm@ 1750rpm",5
"Maruti Ciaz ZDi",2015,535000,40000,Diesel,Dealer,Manual,"First Owner","26.21 kmpl","1248 CC","88.5 bhp","200Nm@ 1750rpm",5
"Maruti Ertiga VDI",2015,575000,60000,Diesel,Dealer,Manual,"First Owner","25.47 kmpl","1248 CC","88.50 bhp","200Nm@ 1750rpm",7
"Maruti Swift Dzire VXI",2015,575000,16000,Petrol,Dealer,Manual,"First Owner","19.1 kmpl","1197 CC","85.8 bhp","114Nm@ 4000rpm",5
"Maruti Swift LDI",2015,495000,59292,Diesel,Dealer,Manual,"First Owner","28.4 kmpl","1248 CC","74 bhp","190Nm@ 2000rpm",5
"Maruti Swift VDI",2015,480000,87847,Diesel,Dealer,Manual,"First Owner","28.4 kmpl","1248 CC","74 bhp","190Nm@ 2000rpm",5
"Maruti Swift VDI",2015,550000,45000,Diesel,Dealer,Manual,"First Owner","28.4 kmpl","1248 CC","74 bhp","190Nm@ 2000rpm",5
"Maruti Swift VDI BSIV",2015,470000,54723,Diesel,Dealer,Manual,"First Owner","25.2 kmpl","1248 CC","74 bhp","190Nm@ 2000rpm",5
"Maruti Swift VDI BSIV",2015,470000,54723,Diesel,Dealer,Manual,"First Owner","25.2 kmpl","1248 CC","74 bhp","190Nm@ 2000rpm",5
"Maruti Swift VDI Windsong Limited edition",2015,565000,114000,Diesel,Dealer,Manual,"First Owner","25.2 kmpl","1248 CC","73.94 bhp","190Nm@ 2000rpm",5
"Maruti Swift VXI BSIV",2015,500000,150546,Petrol,Dealer,Manual,"First Owner","22.0 kmpl","1197 CC","81.80 bhp","113Nm@ 4200rpm",5
"Maruti Swift VXI BSIV",2015,475000,51000,Petrol,Dealer,Manual,"First Owner","22.0 kmpl","1197 CC","81.80 bhp","113Nm@ 4200rpm",5
"Maruti SX4 S Cross 2015-2017 DDiS 200 Alpha",2015,650000,57000,Diesel,Dealer,Manual,"First Owner","23.65 kmpl","1248 CC","88.5 bhp","200Nm@ 1750rpm",5
"Maruti Wagon R LXI",2015,313000,68203,Petrol,Dealer,Manual,"First Owner","21.79 kmpl","998 CC","67.05 bhp","90Nm@ 3500rpm",5
"Maruti Wagon R VXI 1.2",2015,425000,75000,Petrol,Dealer,Manual,"First Owner","20.52 kmpl","1197 CC","81.80 bhp","113Nm@ 4200rpm",5
"Maruti Wagon R VXI 1.2",2015,365000,28000,Petrol,Dealer,Manual,"First Owner","20.52 kmpl","1197 CC","81.80 bhp","113Nm@ 4200rpm",5
"Mercedes-Benz B Class B200 CDI Sport",2015,2051000,35000,Diesel,Dealer,Automatic,"Second Owner","19.7 kmpl","2143 CC","134.10 bhp","300Nm@ 1600-3000rpm",5
"Nissan Micra XL Optional",2015,346000,36422,Petrol,Dealer,Manual,"First Owner","18.44 kmpl","1198 CC","75 bhp","104Nm@ 4000rpm",5
"Nissan Sunny XV D",2015,499000,61000,Diesel,Dealer,Manual,"Second Owner","22.71 kmpl","1461 CC","84.8 bhp","200Nm@ 2000rpm",5
"Renault Duster 85PS Diesel RxE Adventure",2015,600000,67303,Diesel,Dealer,Manual,"First Owner","20.45 kmpl","1461 CC","83.8 bhp","200Nm@ 1900rpm",5
"Renault Duster 85PS Diesel RxL",2015,484999,75000,Diesel,Dealer,Manual,"First Owner","19.87 kmpl","1461 CC","83.8 bhp","200Nm@ 1750rpm",5
"Renault Duster 85PS Diesel RxL",2015,484999,75000,Diesel,Dealer,Manual,"First Owner","19.87 kmpl","1461 CC","83.8 bhp","200Nm@ 1750rpm",5
"Toyota Fortuner 4x2 AT",2015,1650000,91000,Diesel,Dealer,Automatic,"Second Owner","12.55 kmpl","2982 CC","168.5 bhp","360Nm@ 1400-3200rpm",7
"Toyota Fortuner 4x2 AT",2015,1650000,91000,Diesel,Dealer,Automatic,"Second Owner","12.55 kmpl","2982 CC","168.5 bhp","360Nm@ 1400-3200rpm",7
"Toyota Innova 2.5 G (Diesel) 8 Seater",2015,1350000,94385,Diesel,Dealer,Manual,"First Owner","12.99 kmpl","2494 CC","100.6 bhp","200Nm@ 1200-3600rpm",8
"Toyota Innova 2.5 Z Diesel 7 Seater BS IV",2015,1325000,114368,Diesel,Dealer,Manual,"Second Owner","12.99 kmpl","2494 CC","100.6 bhp","200Nm@ 1200-3600rpm",7
"Volkswagen Polo 1.2 MPI Comfortline",2015,455000,42000,Petrol,Dealer,Manual,"First Owner","16.47 kmpl","1198 CC","74 bhp","110Nm@ 3750rpm",5
"Volkswagen Polo 1.2 MPI Highline",2015,449000,34156,Petrol,Dealer,Manual,"First Owner","16.47 kmpl","1198 CC","74 bhp","110Nm@ 3750rpm",5
"Volkswagen Vento 1.5 TDI Comfortline",2015,560000,43001,Diesel,Dealer,Manual,"First Owner","22.27 kmpl","1498 CC","108.6 bhp","250Nm@ 1500-3000rpm",5
"Volkswagen Vento 1.5 TDI Highline Plus AT",2015,651000,69000,Diesel,Dealer,Automatic,"First Owner","22.15 kmpl","1498 CC","108.6 bhp","250Nm@ 1500-3000rpm",5
"Chevrolet Beat Diesel LS",2014,190000,74321,Diesel,Dealer,Manual,"First Owner","25.44 kmpl","936 CC","56.3 bhp","142.5Nm@ 1750rpm",5
"Ford Classic 1.4 Duratorq Titanium",2014,350000,113226,Diesel,Dealer,Manual,"First Owner","19.68 kmpl","1399 CC","67 bhp","160Nm@ 2000rpm",5
"Ford Ecosport 1.0 Ecoboost Titanium Optional",2014,550000,43011,Petrol,Dealer,Manual,"First Owner","18.88 kmpl","999 CC","123.37 bhp","170Nm@ 1400-4500rpm",5
"Ford Ecosport 1.5 Diesel Titanium",2014,550000,105000,Diesel,Dealer,Manual,"First Owner","21.7 kmpl","1498 CC","98.96 bhp","215Nm@ 1750-2500rpm",5
"Ford Ecosport 1.5 Diesel Titanium",2014,550000,105000,Diesel,Dealer,Manual,"First Owner","21.7 kmpl","1498 CC","98.96 bhp","215Nm@ 1750-2500rpm",5
"Ford EcoSport 1.5 Diesel Trend BSIV",2014,484999,54000,Diesel,Dealer,Manual,"First Owner","23.0 kmpl","1498 CC","98.96 bhp","205Nm@ 1750-3250rpm",5
"Ford EcoSport 1.5 Diesel Trend BSIV",2014,484999,54000,Diesel,Dealer,Manual,"First Owner","23.0 kmpl","1498 CC","98.96 bhp","205Nm@ 1750-3250rpm",5
"Ford Ecosport 1.5 DV5 MT Titanium",2014,750000,101504,Diesel,Dealer,Manual,"First Owner","22.7 kmpl","1498 CC","89.84 bhp","204Nm@ 2000-2750rpm",5
"Ford Ecosport 1.5 DV5 MT Titanium Optional",2014,500000,132000,Diesel,Dealer,Manual,"Second Owner","22.7 kmpl","1498 CC","89.84 bhp","204Nm@ 2000-2750rpm",5
"Ford Fiesta Classic 1.4 Duratorq CLXI",2014,325000,80322,Diesel,Dealer,Manual,"First Owner","17.8 kmpl","1399 CC","67 bhp","160Nm@ 2000rpm",5
"Honda Amaze E Diesel BSIV",2014,465000,27233,Diesel,Dealer,Manual,"First Owner","27.4 kmpl","1498 CC","98.63 bhp","200Nm@ 1750rpm",5
"Honda Amaze E Diesel BSIV",2014,465000,27233,Diesel,Dealer,Manual,"First Owner","27.4 kmpl","1498 CC","98.63 bhp","200Nm@ 1750rpm",5
"Honda Amaze E Diesel BSIV",2014,465000,27233,Diesel,Dealer,Manual,"First Owner","27.4 kmpl","1498 CC","98.63 bhp","200Nm@ 1750rpm",5
"Honda Brio Exclusive Edition",2014,335000,33033,Petrol,Dealer,Manual,"First Owner","19.4 kmpl","1198 CC","86.8 bhp","109Nm@ 4500rpm",5
"Honda Brio Exclusive Edition",2014,335000,33033,Petrol,Dealer,Manual,"First Owner","19.4 kmpl","1198 CC","86.8 bhp","109Nm@ 4500rpm",5
"Honda Brio Exclusive Edition",2014,335000,33033,Petrol,Dealer,Manual,"First Owner","19.4 kmpl","1198 CC","86.8 bhp","109Nm@ 4500rpm",5
"Honda Brio Exclusive Edition",2014,335000,33033,Petrol,Dealer,Manual,"First Owner","19.4 kmpl","1198 CC","86.8 bhp","109Nm@ 4500rpm",5
"Honda City i DTec V",2014,560000,72000,Diesel,Dealer,Manual,"First Owner","26.0 kmpl","1498 CC","98.6 bhp","200Nm@ 1750rpm",5
"Honda City i DTec V",2014,560000,72000,Diesel,Dealer,Manual,"First Owner","26.0 kmpl","1498 CC","98.6 bhp","200Nm@ 1750rpm",5
"Hyundai Elite i20 Petrol Asta",2014,470000,30528,Petrol,Dealer,Manual,"First Owner","18.6 kmpl","1197 CC","81.86 bhp","114.73nm@ 4000rpm",5
"Hyundai Grand i10 AT Sportz",2014,374000,54043,Petrol,Dealer,Automatic,"First Owner","18.9 kmpl","1197 CC","81.86 bhp","113.75Nm@ 4000rpm",5
"Hyundai Grand i10 CRDi Asta Option",2014,395000,160000,Diesel,Dealer,Manual,"Third Owner","24.0 kmpl","1120 CC","70 bhp","160Nm@ 1500-2750rpm",5
"Hyundai Grand i10 CRDi Sportz",2014,350000,84784,Diesel,Dealer,Manual,"First Owner","24.0 kmpl","1120 CC","70 bhp","160Nm@ 1500-2750rpm",5
"Hyundai i20 1.2 Magna Executive",2014,415000,72000,Petrol,Dealer,Manual,"First Owner","18.6 kmpl","1197 CC","81.83 bhp","114.7Nm@ 4000rpm",5
"Hyundai i20 1.2 Sportz",2014,440000,62200,Petrol,Dealer,Manual,"First Owner","17.0 kmpl","1197 CC","80 bhp","11.4 kgm at 4,000 rpm",5
"Hyundai i20 2015-2017 Sportz 1.4 CRDi",2014,484999,70100,Diesel,Dealer,Manual,"First Owner","22.54 kmpl","1396 CC","88.73 bhp","219.7Nm@ 1500-2750rpm",5
"Hyundai i20 Diesel Asta Option",2014,550000,76000,Diesel,Dealer,Manual,"First Owner","22.54 kmpl","1396 CC","88.73 bhp","219.7Nm@ 1500-2750rpm",5
"Hyundai i20 Magna 1.2",2014,484999,28800,Petrol,Dealer,Manual,"First Owner","18.6 kmpl","1197 CC","81.83 bhp","114.7Nm@ 4000rpm",5
"Hyundai i20 Sportz 1.2",2014,459999,40523,Petrol,Dealer,Manual,"Second Owner","18.5 kmpl","1197 CC","82.85 bhp","113.7Nm@ 4000rpm",5
"Hyundai Verna 1.6 SX",2014,700000,117000,Diesel,Dealer,Manual,"First Owner","22.32 kmpl","1582 CC","126.32 bhp","259.8Nm@ 1900-2750rpm",5
"Hyundai Xcent 1.1 CRDi Base",2014,455000,42312,Diesel,Dealer,Manual,"First Owner","24.4 kmpl","1120 CC","71 bhp","180.4Nm@ 1750-2500rpm",5
"Hyundai Xcent 1.1 CRDi Base",2014,455000,42312,Diesel,Dealer,Manual,"First Owner","24.4 kmpl","1120 CC","71 bhp","180.4Nm@ 1750-2500rpm",5
"Hyundai Xcent 1.2 Kappa S",2014,355000,121000,Petrol,Dealer,Manual,"First Owner","19.1 kmpl","1197 CC","82 bhp","114Nm@ 4000rpm",5
"Mahindra Bolero 2011-2019 SLE",2014,570000,74000,Diesel,Dealer,Manual,"First Owner","15.96 kmpl","2523 CC","62.1 bhp","195Nm@ 1400-2200rpm",7
"Mahindra XUV500 W6 2WD",2014,780000,69000,Diesel,Dealer,Manual,"First Owner","15.1 kmpl","2179 CC","140 bhp","330Nm@ 1600-2800rpm",7
"Mahindra XUV500 W8 2WD",2014,850000,75000,Diesel,Dealer,Manual,"First Owner","15.1 kmpl","2179 CC","140 bhp","330Nm@ 1600-2800rpm",7
"Maruti Alto 800 LXI",2014,200000,43381,Petrol,Dealer,Manual,"Second Owner","22.74 kmpl","796 CC","47.3 bhp","69Nm@ 3500rpm",5
"Maruti Celerio ZXI Optional",2014,415000,46000,Petrol,Dealer,Manual,"First Owner","21.63 kmpl","998 CC","67.04 bhp","90Nm@ 3500rpm",5
"Maruti Ertiga 1.5 ZDI",2014,700000,102000,Diesel,Dealer,Manual,"First Owner","24.2 kmpl","1498 CC","93.87 bhp","225Nm@ 1500-2500rpm",7
"Maruti Ertiga ZXI",2014,599000,46100,Petrol,Dealer,Manual,"First Owner","16.02 kmpl","1373 CC","93.7 bhp","130Nm@ 4000rpm",7
"Maruti Swift Dzire VDI",2014,438999,81000,Diesel,Dealer,Manual,"First Owner","23.4 kmpl","1248 CC","74 bhp","190Nm@ 2000rpm",5
"Maruti Swift Dzire VDI",2014,434999,70195,Diesel,Dealer,Manual,"Second Owner","28.4 kmpl","1248 CC","74.02 bhp","190Nm@ 2000rpm",5
"Maruti Swift VDI",2014,501000,68000,Diesel,Dealer,Manual,"First Owner","22.9 kmpl","1248 CC","74 bhp","190Nm@ 2000rpm",5
"Maruti Swift VDI",2014,490000,67000,Diesel,Dealer,Manual,"First Owner","28.4 kmpl","1248 CC","74 bhp","190Nm@ 2000rpm",5
"Maruti Swift VDI",2014,500000,77000,Diesel,Dealer,Manual,"First Owner","28.4 kmpl","1248 CC","74 bhp","190Nm@ 2000rpm",5
"Maruti Swift VDI",2014,450000,53190,Diesel,Dealer,Manual,"First Owner","28.4 kmpl","1248 CC","74 bhp","190Nm@ 2000rpm",5
"Maruti Swift ZDi",2014,470000,89000,Diesel,Dealer,Manual,"First Owner","22.9 kmpl","1248 CC","74 bhp","190Nm@ 2000rpm",5
"Mercedes-Benz B Class B180",2014,1450000,27800,Diesel,Dealer,Automatic,"Second Owner","14.8 kmpl","2143 CC","120.7 bhp","200Nm@ 1250-4000rpm",5
"Nissan Sunny Diesel XL",2014,335000,71000,Diesel,Dealer,Manual,"First Owner","21.64 kmpl","1461 CC","84.8 bhp","200Nm@ 2000rpm",5
"Nissan Sunny Diesel XL",2014,335000,71000,Diesel,Dealer,Manual,"First Owner","21.64 kmpl","1461 CC","84.8 bhp","200Nm@ 2000rpm",5
"Renault Duster 85PS Diesel RxL",2014,570000,40000,Diesel,Dealer,Manual,"First Owner","20.45 kmpl","1461 CC","83.8 bhp","200Nm@ 1900rpm",5
"Renault Duster 85PS Diesel RxZ",2014,425000,69000,Diesel,Dealer,Manual,"First Owner","19.87 kmpl","1461 CC","83.8 bhp","200Nm@ 1750rpm",5
"Tata Aria Pure LX 4x2",2014,525000,78000,Diesel,Dealer,Manual,"Second Owner","15.05 kmpl","2179 CC","147.9 bhp","320Nm@ 1500-3000rpm",7
"Tata Indigo CS LS (TDI) BS-III",2014,221000,65000,Diesel,Dealer,Manual,"First Owner","19.09 kmpl","1405 CC","69.01 bhp","135Nm@ 2500rpm",5
"Tata Indigo CS LS (TDI) BS-III",2014,221000,65000,Diesel,Dealer,Manual,"First Owner","19.09 kmpl","1405 CC","69.01 bhp","135Nm@ 2500rpm",5
"Toyota Etios Liva 1.4 GD",2014,480000,54891,Diesel,Dealer,Manual,"First Owner","23.59 kmpl","1364 CC","67.04 bhp","170Nm@ 1800-2400rpm",5
"Toyota Etios Liva 1.4 GD",2014,480000,54891,Diesel,Dealer,Manual,"First Owner","23.59 kmpl","1364 CC","67.04 bhp","170Nm@ 1800-2400rpm",5
"Toyota Fortuner 4x4 MT",2014,1500000,77000,Diesel,Dealer,Manual,"First Owner","12.55 kmpl","2982 CC","168.5 bhp","343Nm@ 1400-3400rpm",7
"Toyota Innova 2.5 G (Diesel) 8 Seater",2014,680000,95000,Diesel,Dealer,Manual,"First Owner","12.99 kmpl","2494 CC","100.6 bhp","200Nm@ 1200-3600rpm",8
"Toyota Innova 2.5 Z Diesel 7 Seater BS IV",2014,950000,80000,Diesel,Dealer,Manual,"First Owner","12.99 kmpl","2494 CC","100.6 bhp","200Nm@ 1200-3600rpm",7
"Volkswagen Polo GT TSI",2014,550000,31000,Petrol,Dealer,Automatic,"Second Owner","17.21 kmpl","1197 CC","103.6 bhp","175Nm@ 1500-4100rpm",5
"Volkswagen Polo GT TSI BSIV",2014,574000,28080,Petrol,Dealer,Automatic,"First Owner","0.0 kmpl","1197 CC","103.25 bhp","175nm@ 1500-4100rpm",5
"Volkswagen Polo GT TSI BSIV",2014,575000,28100,Petrol,Dealer,Automatic,"First Owner","0.0 kmpl","1197 CC","103.25 bhp","175nm@ 1500-4100rpm",5
"Audi A6 2.0 TDI  Design Edition",2013,1689999,50000,Diesel,Dealer,Automatic,"First Owner","18.53 kmpl","1968 CC","187.74 bhp","400Nm@ 1750-3000rpm",5
"Audi A6 2.0 TDI Technology",2013,1750000,33900,Diesel,Dealer,Automatic,"Second Owner","17.68 kmpl","1968 CC","174.33 bhp","380Nm@ 1750-2500rpm",5
"BMW X6 xDrive30d",2013,3750000,56000,Diesel,Dealer,Automatic,"First Owner","11.2 kmpl","2993 CC","241 bhp","540Nm@ 2000rpm",4
"BMW X6 xDrive30d",2013,3750000,56000,Diesel,Dealer,Automatic,"First Owner","11.2 kmpl","2993 CC","241 bhp","540Nm@ 2000rpm",4
"Chevrolet Enjoy 1.4 LTZ 7",2013,350000,37000,Petrol,Dealer,Manual,"First Owner","13.7 kmpl","1399 CC","98.79 bhp","131Nm@ 4400rpm",7
"Chevrolet Sail 1.3 LS",2013,246000,56000,Diesel,Dealer,Manual,"First Owner","22.1 kmpl","1248 CC","74 bhp","190Nm@ 1750rpm",5
"Chevrolet Sail 1.3 LS",2013,246000,56000,Diesel,Dealer,Manual,"First Owner","22.1 kmpl","1248 CC","74 bhp","190Nm@ 1750rpm",5
"Ford Ecosport 1.0 Ecoboost Titanium Optional",2013,429000,49102,Petrol,Dealer,Manual,"Second Owner","18.88 kmpl","999 CC","123.37 bhp","170Nm@ 1400-4500rpm",5
"Ford EcoSport 1.5 TDCi Titanium BSIV",2013,600000,125531,Diesel,Dealer,Manual,"Second Owner","22.77 kmpl","1498 CC","98.59 bhp","205Nm@ 1750-3250rpm",5
"Ford EcoSport 1.5 TDCi Titanium Plus BSIV",2013,480000,87452,Diesel,Dealer,Manual,"Second Owner","22.77 kmpl","1498 CC","98.59 bhp","205Nm@ 1750-3250rpm",5
"Ford Ecosport Sports Diesel",2013,475000,48000,Diesel,Dealer,Manual,"Second Owner","21.7 kmpl","1498 CC","98.96 bhp","215Nm@ 1750-2500rpm",5
"Ford Ecosport Sports Diesel",2013,475000,48000,Diesel,Dealer,Manual,"Second Owner","21.7 kmpl","1498 CC","98.96 bhp","215Nm@ 1750-2500rpm",5
"Ford Ecosport Sports Diesel",2013,475000,48000,Diesel,Dealer,Manual,"Second Owner","21.7 kmpl","1498 CC","98.96 bhp","215Nm@ 1750-2500rpm",5
"Ford Endeavour 2.5L 4X2",2013,700000,62000,Diesel,Dealer,Manual,"First Owner","13.1 kmpl","2499 CC","141 bhp","330Nm@ 1800rpm",7
"Ford Endeavour 2.5L 4X2",2013,700000,62000,Diesel,Dealer,Manual,"First Owner","13.1 kmpl","2499 CC","141 bhp","330Nm@ 1800rpm",7
"Ford Fiesta Classic 1.4 Duratorq LXI",2013,325000,69000,Diesel,Dealer,Manual,"First Owner","18.6 kmpl","1388 CC","67 bhp","160Nm@ 2000rpm",5
"Ford Figo Titanium Diesel",2013,325000,158000,Diesel,Dealer,Manual,"First Owner","24.4 kmpl","1499 CC","98.96 bhp","215Nm@ 1750-2500rpm",5
"Honda Accord 2.4 A/T",2013,580000,50000,Petrol,Dealer,Automatic,"First Owner","11.7 kmpl","2354 CC","177.6 bhp","222Nm@ 4300rpm",5
"Honda Amaze S Diesel",2013,350000,65285,Diesel,Dealer,Manual,"First Owner","24.7 kmpl","1498 CC","98.63 bhp","200Nm@ 1750rpm",5
"Honda Amaze S Diesel",2013,325000,60000,Diesel,Dealer,Manual,"Second Owner","24.7 kmpl","1498 CC","98.63 bhp","200Nm@ 1750rpm",5
"Honda Amaze VX i-DTEC",2013,500000,116104,Diesel,Dealer,Manual,"First Owner","25.8 kmpl","1498 CC","98.6 bhp","200Nm@ 1750rpm",5
"Honda City 1.5 V MT",2013,475000,55000,Petrol,Dealer,Manual,"Second Owner","17.0 kmpl","1497 CC","118 bhp","146Nm at 4800 rpm",5
"Honda City V MT",2013,425000,86300,Petrol,Dealer,Manual,"First Owner","16.8 kmpl","1497 CC","116.3 bhp","146Nm@ 4800rpm",5
"Honda City V MT",2013,480000,42462,Petrol,Dealer,Manual,"First Owner","16.8 kmpl","1497 CC","116.3 bhp","146Nm@ 4800rpm",5
"Honda City V MT",2013,480000,42462,Petrol,Dealer,Manual,"First Owner","16.8 kmpl","1497 CC","116.3 bhp","146Nm@ 4800rpm",5
"Hyundai Elantra CRDi SX Option AT",2013,650000,64000,Diesel,Dealer,Automatic,"First Owner","14.62 kmpl","1498 CC","113.42 bhp","250nm@ 1500-2750rpm",5
"Hyundai Elantra SX AT",2013,690000,68000,Petrol,Dealer,Automatic,"First Owner","14.5 kmpl","1797 CC","147.5 bhp","177.5Nm@ 4700rpm",5
"Hyundai i10 Magna",2013,229999,39000,Petrol,Dealer,Manual,"First Owner","20.36 kmpl","1197 CC","78.9 bhp","111.7Nm@ 4000rpm",5
"Hyundai i10 Magna",2013,295000,82246,Petrol,Dealer,Manual,"First Owner","20.36 kmpl","1197 CC","78.9 bhp","111.7Nm@ 4000rpm",5
"Hyundai i10 Sportz 1.2",2013,291000,37000,Petrol,Dealer,Manual,"First Owner","20.36 kmpl","1197 CC","78.9 bhp","111.8Nm@ 4000rpm",5
"Hyundai i20 1.2 Sportz",2013,425000,23000,Petrol,Dealer,Manual,"First Owner","17.0 kmpl","1197 CC","80 bhp","11.4 kgm at 4,000 rpm",5
"Hyundai i20 Asta Optional with Sunroof 1.2",2013,525000,61500,Petrol,Dealer,Manual,"First Owner","18.5 kmpl","1197 CC","82.85 bhp","113.7Nm@ 4000rpm",5
